,$Z_{A'}$,$X_1$,$X_2$,"$X_1, X_2$","$X_1, Z_A$","$X_1, Z_{A'}$","$X_2, Z_A$","$X_2, Z_{A'}$","$X_1, X_2,$
$Z_A$","$X_1, X_2,$
$Z_{A'}$","$X_1, X_2,$
$Z_{A'}, Z_A$",Random
94,0.002769744021569487,0.004136988757210247,0.0019193837397675217,0.002349558501494542,0.305320091611923,0.0031026997456162775,0.21434780286983024,0.003805938554470867,0.1809114830155476,0.003432583936478828,0.2246242060403234,0.015444984935967021
95,0.0017507938748910767,0.003998468366805952,0.0019350758359606424,0.0049093109687539105,0.04964085045695299,0.004957189889485125,0.08993770352745134,0.0036641574366989005,0.07277839439914002,0.003962578310859222,0.08382476737466193,0.00756762605661887
96,0.0026730641800800647,0.003816176950924177,0.0031121167396550575,0.001462763409997958,0.0670804479694862,0.005642593582250832,0.09064540742454774,0.001951027221246182,0.078778045077605,0.002036172221241195,0.07658139789323659,0.016913538581809107
97,0.003356055386840584,0.0034933106599650543,0.0023391040157276777,0.0033043787229196653,0.07455870804175913,0.0022979577453958733,0.09877480142719319,0.0029422683572346564,0.09060530564523805,0.00335813757880965,0.08761167275520299,0.023481760052058043
98,0.0024326806747843044,0.002084032659229962,0.006112618015820637,0.002361023885047775,0.04122603138962555,0.0031099907370335522,0.038956369219739884,0.004131137416913067,0.05457401825946251,0.003706845424787275,0.0350839020339655,0.004557724489686166
99,0.0032916011415031754,0.008029780400732989,0.005268158703799042,0.004222557154914597,0.13510470667172747,0.0030731590161496847,0.045454487530387944,0.004937095941101255,0.1723332612782018,0.0036809780059252617,0.1747805529436981,0.01713249193567279
100,0.0014162175880492178,0.019117739100238396,0.0030980805931206667,0.00899888586419717,0.020197931673108904,0.0022436325265267065,0.022574494663470723,0.0025438837967111105,0.0037945924375430984,0.0026676308176547536,0.018790120156824575,0.0044768744093355295
101,0.003356083124850695,0.0031892096332946096,0.002203962876196286,0.0033805888354492275,0.09609619710998407,0.002773316472469922,0.14023880595349603,0.0038629528077365194,0.16136497616611578,0.002184364305679587,0.1462881809291363,0.006000656403916338
102,0.003847714232177779,0.011403847123747646,0.003334098332050228,0.0045772060807593995,0.1399794394149101,0.009427165700695017,0.13564387564429348,0.005138176730762556,0.12193914654484672,0.010532697386473888,0.13402667619087882,0.009014479992099034
103,0.003440709501777661,0.0036531338393395174,0.004639364925437928,0.0032395774725539894,0.09889264474494164,0.007939661962947042,0.033188196343924226,0.0025497318357365906,0.043463066795659255,0.003366226176745535,0.05126486766997429,0.005118054545672379
